,timestamp,station,lon,lat,air_temp,dewpoint_temp,rel_humidity,wind_dir,wind_speed,altimeter_pressure,visibility,gust_speed,sky_level_1_coverage,sky_level_1_altitude,weather_codes,apparent_temp,weather_codes_+SHRA,weather_codes_+TSRA,weather_codes_-BR,weather_codes_-DZ,weather_codes_-RA,weather_codes_-SHRA,weather_codes_BR,weather_codes_DZ,weather_codes_HZ,weather_codes_RA,weather_codes_SHRA,weather_codes_TSRA,weather_codes_VCTS
454,2017-01-09 11:00:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,100,6.0,29.97,4.97,0,FEW,2200,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,2017-01-09 11:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,140,4.0,30.0,4.97,0,FEW,2200,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,2017-01-09 12:00:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,110,8.0,30.0,4.97,0,FEW,2200,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,2017-01-09 12:30:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,100,9.0,30.0,4.97,0,FEW,2200,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,2017-01-09 13:00:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,90,9.0,30.0,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,2017-01-09 13:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,110,10.0,30.0,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,2017-01-09 14:00:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,90,8.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,2017-01-09 14:30:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,110,12.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,2017-01-09 15:00:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,90,13.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,2017-01-09 15:30:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,100,12.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,2017-01-09 16:00:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,100,11.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
465,2017-01-09 16:30:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,90,12.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
466,2017-01-09 17:00:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,100,12.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
467,2017-01-09 17:30:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,110,12.0,30.03,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
468,2017-01-09 18:00:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,90,12.0,30.03,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
469,2017-01-09 18:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,80,14.0,30.03,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
470,2017-01-09 19:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,80,12.0,30.03,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
471,2017-01-09 19:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,80,12.0,30.03,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
472,2017-01-09 20:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,11.0,30.03,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,2017-01-09 20:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,12.0,30.0,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,2017-01-09 21:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,80,13.0,30.0,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,2017-01-09 21:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,13.0,30.0,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,2017-01-09 22:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,10.0,30.03,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,2017-01-09 22:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,10.0,30.03,5.59,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,2017-01-09 23:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,12.0,30.03,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,2017-01-09 23:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,14.0,30.06,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,2017-01-10 00:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,12.0,30.06,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,2017-01-10 00:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,14.0,30.09,5.59,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,2017-01-10 01:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,14.0,30.09,4.97,0,FEW,1800,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,2017-01-10 01:30:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,90,16.0,30.09,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,2017-01-10 02:00:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,100,16.0,30.09,5.59,0,FEW,1800,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2017-01-10 02:30:00,VHHH,113.9219,22.3094,71.6,59.0,64.48,100,13.0,30.09,6.21,0,FEW,2000,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,2017-01-10 03:00:00,VHHH,113.9219,22.3094,71.6,59.0,64.48,90,16.0,30.09,6.21,0,FEW,2000,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,2017-01-10 03:30:00,VHHH,113.9219,22.3094,75.2,59.0,57.12,90,16.0,30.06,6.21,0,FEW,2000,,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,2017-01-10 04:00:00,VHHH,113.9219,22.3094,73.4,59.0,60.67,100,15.0,30.06,6.21,0,FEW,2000,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
489,2017-01-10 04:30:00,VHHH,113.9219,22.3094,73.4,59.0,60.67,100,16.0,30.06,6.21,0,FEW,2000,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
490,2017-01-10 05:00:00,VHHH,113.9219,22.3094,73.4,59.0,60.67,90,15.0,30.03,6.21,0,FEW,2000,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
491,2017-01-10 05:30:00,VHHH,113.9219,22.3094,73.4,57.2,56.88,90,16.0,30.03,6.21,0,FEW,2000,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492,2017-01-10 06:00:00,VHHH,113.9219,22.3094,73.4,59.0,60.67,90,14.0,30.0,6.21,0,FEW,2000,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
493,2017-01-10 06:30:00,VHHH,113.9219,22.3094,75.2,59.0,57.12,90,16.0,30.0,6.21,0,FEW,2000,,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
494,2017-01-10 07:00:00,VHHH,113.9219,22.3094,73.4,57.2,56.88,90,14.0,30.0,6.21,0,FEW,2000,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
495,2017-01-10 07:30:00,VHHH,113.9219,22.3094,73.4,57.2,56.88,90,15.0,30.0,6.21,0,FEW,2500,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
496,2017-01-10 08:00:00,VHHH,113.9219,22.3094,73.4,55.4,53.29,100,12.0,30.0,6.21,0,FEW,2500,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,2017-01-10 08:30:00,VHHH,113.9219,22.3094,71.6,57.2,60.44,120,13.0,30.0,6.21,0,FEW,2500,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,2017-01-10 09:00:00,VHHH,113.9219,22.3094,71.6,57.2,60.44,110,13.0,30.0,6.21,0,FEW,2500,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,2017-01-10 09:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,110,13.0,30.0,6.21,0,FEW,3000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,2017-01-10 10:00:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,100,11.0,30.03,6.21,0,FEW,3000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,2017-01-10 10:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,110,10.0,30.03,6.21,0,FEW,3000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,2017-01-10 11:00:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,100,11.0,30.03,5.59,0,FEW,3000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,2017-01-10 11:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,110,11.0,30.03,5.59,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,2017-01-10 12:00:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,120,12.0,30.06,5.59,0,FEW,3000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,2017-01-10 12:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,120,10.0,30.06,5.59,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2017-01-10 13:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,11.0,30.06,4.97,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,2017-01-10 13:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,110,9.0,30.06,4.97,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,2017-01-10 14:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,11.0,30.09,4.97,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2017-01-10 14:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,110,11.0,30.09,4.97,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2017-01-10 15:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,110,11.0,30.09,5.59,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,2017-01-10 15:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,110,9.0,30.06,5.59,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2017-01-10 16:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,11.0,30.06,5.59,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2017-01-10 16:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,110,13.0,30.06,5.59,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
514,2017-01-10 17:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,10.0,30.09,5.59,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
515,2017-01-10 17:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,11.0,30.06,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
516,2017-01-10 18:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,11.0,30.06,5.59,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
517,2017-01-10 18:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,11.0,30.06,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2017-01-10 19:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,11.0,30.06,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
519,2017-01-10 19:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,10.0,30.06,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
520,2017-01-10 20:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,12.0,30.06,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,2017-01-10 20:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,11.0,30.06,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,2017-01-10 21:00:00,VHHH,113.9219,22.3094,68.0,57.2,68.35,90,11.0,30.03,4.97,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,2017-01-10 21:30:00,VHHH,113.9219,22.3094,66.2,57.2,72.74,100,12.0,30.03,4.97,0,FEW,2000,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,2017-01-10 22:00:00,VHHH,113.9219,22.3094,66.2,57.2,72.74,90,11.0,30.06,4.97,0,FEW,2000,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,2017-01-10 22:30:00,VHHH,113.9219,22.3094,66.2,57.2,72.74,90,11.0,30.06,4.97,0,FEW,2500,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,2017-01-10 23:00:00,VHHH,113.9219,22.3094,66.2,57.2,72.74,90,12.0,30.06,4.97,0,FEW,2500,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,2017-01-10 23:30:00,VHHH,113.9219,22.3094,66.2,57.2,72.74,80,11.0,30.06,4.97,0,FEW,2500,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,2017-01-11 00:00:00,VHHH,113.9219,22.3094,68.0,57.2,68.35,80,8.0,30.09,4.97,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,2017-01-11 00:30:00,VHHH,113.9219,22.3094,68.0,57.2,68.35,70,8.0,30.09,4.97,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,2017-01-11 01:00:00,VHHH,113.9219,22.3094,68.0,57.2,68.35,80,9.0,30.09,4.97,0,FEW,3000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,2017-01-11 01:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,90,9.0,30.12,4.97,0,FEW,3000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,2017-01-11 02:00:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,110,8.0,30.12,4.35,0,FEW,3000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,2017-01-11 02:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,90,8.0,30.09,4.35,0,FEW,4000,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,2017-01-11 03:00:00,VHHH,113.9219,22.3094,71.6,57.2,60.44,120,8.0,30.09,4.35,0,FEW,2500,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2017-01-11 03:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,100,7.0,30.09,4.35,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2017-01-11 04:00:00,VHHH,113.9219,22.3094,71.6,57.2,60.44,110,7.0,30.06,4.35,0,FEW,2500,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,2017-01-11 04:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,100,8.0,30.03,4.35,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2017-01-11 05:00:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,100,7.0,30.03,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2017-01-11 05:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,110,10.0,30.0,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
540,2017-01-11 06:00:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,110,7.0,30.0,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
541,2017-01-11 06:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,100,5.0,30.0,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
542,2017-01-11 07:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,60,5.0,29.97,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
543,2017-01-11 07:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,90,5.0,29.97,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
544,2017-01-11 08:00:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,70,6.0,29.97,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,2017-01-11 08:30:00,VHHH,113.9219,22.3094,69.8,57.2,64.26,90,5.0,29.97,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,2017-01-11 09:00:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,70,6.0,30.0,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,2017-01-11 09:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,7.0,30.0,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,2017-01-11 10:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,7.0,30.0,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,2017-01-11 10:30:00,VHHH,113.9219,22.3094,69.8,59.0,68.55,90,6.0,30.0,4.35,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,2017-01-11 11:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,100,7.0,30.03,4.35,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,2017-01-11 11:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,7.0,30.03,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,2017-01-11 12:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,70,6.0,30.03,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,2017-01-11 12:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,8.0,30.03,4.35,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,2017-01-11 13:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,90,6.0,30.06,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,2017-01-11 13:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,70,5.0,30.06,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,2017-01-11 14:00:00,VHHH,113.9219,22.3094,69.8,60.8,73.09,90,5.0,30.06,3.73,0,FEW,2500,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,2017-01-11 14:30:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,70,6.0,30.06,3.73,0,FEW,2500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2017-01-11 15:00:00,VHHH,113.9219,22.3094,68.0,59.0,72.92,80,6.0,30.06,3.73,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,2017-01-11 15:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,80,6.0,30.06,3.73,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,2017-01-11 16:00:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,70,7.0,30.03,3.73,0,FEW,2000,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2017-01-11 16:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,80,5.0,30.03,3.73,0,FEW,1500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,2017-01-11 17:00:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,100,8.0,30.03,3.73,0,FEW,1500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2017-01-11 17:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,110,7.0,30.0,3.73,0,FEW,1500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2017-01-11 18:00:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,100,7.0,30.0,4.35,0,FEW,1500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2017-01-11 18:30:00,VHHH,113.9219,22.3094,68.0,60.8,77.75,100,6.0,30.0,3.73,0,FEW,1500,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
