,timestamp,station,air_temp,dewpoint_temp,rel_humidity,wind_dir,wind_speed,altimeter_pressure,visibility,gust_speed,sky_level_1_coverage,sky_level_1_altitude,weather_codes,apparent_temp,weather_codes_+SHRA,weather_codes_+TSRA,weather_codes_-DZ,weather_codes_-RA,weather_codes_-SHRA,weather_codes_-TSRA,weather_codes_BR,weather_codes_FG,weather_codes_HZ,weather_codes_RA,weather_codes_SHRA,weather_codes_TSRA,weather_codes_VCSH
0,2016-12-31 00:00:00,RCTP,68.0,62.6,82.86,40,17.0,30.24,6.21,0,FEW,1500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2016-12-31 00:30:00,RCTP,69.8,62.6,77.9,40,19.0,30.24,6.21,0,BKN,1900.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,2016-12-31 01:00:00,RCTP,69.8,62.6,77.9,50,18.0,30.24,6.21,0,BKN,2200.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2016-12-31 01:30:00,RCTP,69.8,62.6,77.9,40,16.0,30.24,6.21,0,FEW,2100.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,2016-12-31 02:00:00,RCTP,71.6,62.6,73.27,40,16.0,30.24,6.21,0,BKN,2300.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2016-12-31 02:30:00,RCTP,71.6,62.6,73.27,40,16.0,30.24,6.21,0,BKN,2300.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,2016-12-31 03:00:00,RCTP,73.4,64.4,73.44,40,17.0,30.21,6.21,0,SCT,2200.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,2016-12-31 03:30:00,RCTP,73.4,64.4,73.44,40,19.0,30.21,6.21,0,SCT,2200.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,2016-12-31 04:00:00,RCTP,73.4,64.4,73.44,30,21.0,30.18,6.21,0,FEW,2400.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2016-12-31 04:30:00,RCTP,73.4,64.4,73.44,30,21.0,30.15,6.21,0,SCT,2700.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,2016-12-31 05:00:00,RCTP,73.4,64.4,73.44,40,24.0,30.15,6.21,0,FEW,2800.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,2016-12-31 05:30:00,RCTP,73.4,64.4,73.44,30,21.0,30.15,6.21,0,FEW,2800.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,2016-12-31 06:00:00,RCTP,73.4,64.4,73.44,30,19.0,30.15,6.21,0,FEW,2800.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,2016-12-31 06:30:00,RCTP,75.2,64.4,69.14,30,19.0,30.12,6.21,0,FEW,2500.00,,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,2016-12-31 07:00:00,RCTP,73.4,64.4,73.44,30,18.0,30.12,6.21,0,FEW,2500.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,2016-12-31 07:30:00,RCTP,73.4,62.6,68.94,30,21.0,30.12,6.21,0,FEW,2500.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,2016-12-31 08:00:00,RCTP,73.4,62.6,68.94,30,17.0,30.12,6.21,0,FEW,2500.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,2016-12-31 08:30:00,RCTP,71.6,62.6,73.27,30,17.0,30.12,6.21,0,FEW,2500.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,2016-12-31 09:00:00,RCTP,69.8,62.6,77.9,30,17.0,30.15,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,2016-12-31 09:30:00,RCTP,69.8,62.6,77.9,40,17.0,30.15,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,2016-12-31 10:00:00,RCTP,69.8,62.6,77.9,50,17.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,2016-12-31 10:30:00,RCTP,69.8,60.8,73.09,50,17.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,2016-12-31 11:00:00,RCTP,69.8,60.8,73.09,50,18.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,2016-12-31 11:30:00,RCTP,69.8,60.8,73.09,60,16.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,2016-12-31 12:00:00,RCTP,69.8,60.8,73.09,60,16.0,30.21,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2016-12-31 12:30:00,RCTP,68.0,60.8,77.75,70,15.0,30.21,6.21,0,FEW,2500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2016-12-31 13:00:00,RCTP,68.0,60.8,77.75,70,16.0,30.21,6.21,0,FEW,2500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,2016-12-31 13:30:00,RCTP,69.8,60.8,73.09,60,16.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,2016-12-31 14:00:00,RCTP,68.0,60.8,77.75,70,18.0,30.18,6.21,0,FEW,2500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,2016-12-31 14:30:00,RCTP,68.0,59.0,72.92,70,17.0,30.18,6.21,0,FEW,2500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,2016-12-31 15:00:00,RCTP,69.8,59.0,68.55,70,16.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2016-12-31 15:30:00,RCTP,69.8,59.0,68.55,70,17.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,2016-12-31 16:00:00,RCTP,69.8,59.0,68.55,70,17.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2016-12-31 16:30:00,RCTP,69.8,59.0,68.55,70,18.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2016-12-31 17:00:00,RCTP,69.8,59.0,68.55,70,15.0,30.15,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2016-12-31 17:30:00,RCTP,68.0,59.0,72.92,70,18.0,30.15,6.21,0,FEW,2500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2016-12-31 18:00:00,RCTP,68.0,60.8,77.75,60,10.0,30.15,6.21,0,FEW,3000.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2016-12-31 18:30:00,RCTP,68.0,60.8,77.75,70,11.0,30.15,6.21,0,FEW,4000.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2016-12-31 19:00:00,RCTP,69.8,59.0,68.55,70,10.0,30.15,6.21,0,FEW,4000.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2016-12-31 19:30:00,RCTP,69.8,59.0,68.55,70,10.0,30.12,6.21,0,FEW,2300.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2016-12-31 20:00:00,RCTP,69.8,60.8,73.09,80,12.0,30.12,6.21,0,FEW,2300.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2016-12-31 20:30:00,RCTP,69.8,60.8,73.09,80,9.0,30.12,6.21,0,FEW,2300.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,2016-12-31 21:00:00,RCTP,68.0,60.8,77.75,80,10.0,30.15,6.21,0,FEW,3000.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,2016-12-31 21:30:00,RCTP,68.0,60.8,77.75,80,11.0,30.15,6.21,0,FEW,3000.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,2016-12-31 22:00:00,RCTP,69.8,60.8,73.09,80,14.0,30.15,6.21,0,FEW,3000.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2016-12-31 22:30:00,RCTP,69.8,60.8,73.09,80,13.0,30.15,6.21,0,FEW,2600.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,2016-12-31 23:00:00,RCTP,69.8,60.8,73.09,80,15.0,30.18,6.21,28,FEW,2200.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,2016-12-31 23:30:00,RCTP,69.8,60.8,73.09,100,13.0,30.18,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2017-01-01 00:00:00,RCTP,71.6,60.8,68.75,100,15.0,30.18,6.21,0,FEW,2800.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2017-01-01 00:30:00,RCTP,73.4,60.8,64.69,100,13.0,30.18,6.21,0,FEW,2800.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,2017-01-01 01:00:00,RCTP,73.4,60.8,64.69,100,15.0,30.18,6.21,0,FEW,2800.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,2017-01-01 01:30:00,RCTP,75.2,60.8,60.9,90,14.0,30.18,6.21,0,FEW,2800.00,,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,2017-01-01 02:00:00,RCTP,75.2,62.6,64.91,100,15.0,30.18,6.21,0,FEW,2800.00,,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,2017-01-01 02:30:00,RCTP,77.0,62.6,61.13,100,13.0,30.18,6.21,0,FEW,2800.00,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,2017-01-01 03:00:00,RCTP,78.8,60.8,54.05,90,11.0,30.15,6.21,0,FEW,2800.00,,78.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,2017-01-01 03:30:00,RCTP,78.8,62.6,57.6,70,10.0,30.15,6.21,0,FEW,2800.00,,80.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,2017-01-01 04:00:00,RCTP,80.6,60.8,50.95,80,10.0,30.12,6.21,0,FEW,2800.00,,81.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,2017-01-01 04:30:00,RCTP,80.6,60.8,50.95,70,9.0,30.12,6.21,0,FEW,2800.00,,81.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,2017-01-01 05:00:00,RCTP,80.6,60.8,50.95,80,9.0,30.09,6.21,0,FEW,2800.00,,81.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,2017-01-01 05:30:00,RCTP,80.6,60.8,50.95,10,12.0,30.09,6.21,0,FEW,2800.00,,81.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,2017-01-01 06:00:00,RCTP,78.8,62.6,57.6,350,13.0,30.06,6.21,0,FEW,2800.00,,80.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,2017-01-01 06:30:00,RCTP,77.0,64.4,65.12,360,12.0,30.06,6.21,0,FEW,2000.00,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,2017-01-01 07:00:00,RCTP,77.0,64.4,65.12,10,12.0,30.06,6.21,0,FEW,2000.00,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,2017-01-01 07:30:00,RCTP,77.0,64.4,65.12,10,11.0,30.06,6.21,0,FEW,2500.00,,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,2017-01-01 08:00:00,RCTP,75.2,64.4,69.14,360,9.0,30.06,6.21,0,FEW,2500.00,,75.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,2017-01-01 08:30:00,RCTP,71.6,66.2,83.09,360,10.0,30.06,6.21,0,FEW,2500.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,2017-01-01 09:00:00,RCTP,69.8,64.4,82.98,350,8.0,30.06,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,2017-01-01 09:30:00,RCTP,69.8,64.4,82.98,360,7.0,30.06,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,2017-01-01 10:00:00,RCTP,73.4,62.6,68.94,60,7.0,30.06,6.21,0,FEW,2500.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,2017-01-01 10:30:00,RCTP,73.4,62.6,68.94,70,5.0,30.09,6.21,0,FEW,2500.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,2017-01-01 11:00:00,RCTP,73.4,62.6,68.94,110,6.0,30.09,6.21,0,FEW,2500.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,2017-01-01 11:30:00,RCTP,73.4,62.6,68.94,80,3.0,30.09,6.21,0,FEW,2500.00,,73.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,2017-01-01 12:00:00,RCTP,71.6,60.8,68.75,90,6.0,30.09,6.21,0,FEW,2500.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,2017-01-01 12:30:00,RCTP,69.8,60.8,73.09,70,4.0,30.09,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,2017-01-01 13:00:00,RCTP,69.8,60.8,73.09,100,5.0,30.09,6.21,0,FEW,2500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,2017-01-01 13:30:00,RCTP,68.0,60.8,77.75,0,0.0,30.09,6.21,0,FEW,2500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,2017-01-01 14:00:00,RCTP,66.2,59.0,77.6,220,3.0,30.12,6.21,0,FEW,2500.00,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,2017-01-01 14:30:00,RCTP,64.4,60.8,88.09,230,4.0,30.12,6.21,0,FEW,2500.00,,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,2017-01-01 15:00:00,RCTP,66.2,62.6,88.18,230,5.0,30.12,6.21,0,FEW,2500.00,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,2017-01-01 15:30:00,RCTP,66.2,62.6,88.18,230,8.0,30.12,6.21,0,FEW,2500.00,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,2017-01-01 16:00:00,RCTP,64.4,62.6,93.88,230,7.0,30.12,5.59,0,FEW,1000.00,,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,2017-01-01 16:30:00,RCTP,64.4,62.6,93.88,240,7.0,30.12,5.59,0,FEW,1000.00,,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,2017-01-01 17:00:00,RCTP,64.4,62.6,93.88,260,6.0,30.12,1.86,0,SCT,300.00,BR,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
83,2017-01-01 17:30:00,RCTP,64.4,64.4,100.0,240,6.0,30.12,0.37,0,SCT,100.00,FG,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
84,2017-01-01 18:00:00,RCTP,64.4,60.8,88.09,190,5.0,30.12,0.56,0,SCT,100.00,FG,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
85,2017-01-01 18:30:00,RCTP,64.4,60.8,88.09,190,5.0,30.12,0.5,0,SCT,100.00,FG,64.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
86,2017-01-01 19:00:00,RCTP,64.4,60.8,88.09,220,5.0,30.12,0.93,0,SCT,100.00,BR,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
87,2017-01-01 19:30:00,RCTP,64.4,60.8,88.09,220,4.0,30.12,1.37,0,SCT,200.00,BR,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
88,2017-01-01 20:00:00,RCTP,64.4,60.8,88.09,220,5.0,30.12,1.37,0,SCT,300.00,BR,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
89,2017-01-01 20:30:00,RCTP,64.4,60.8,88.09,190,4.0,30.12,1.24,0,SCT,500.00,BR,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
90,2017-01-01 21:00:00,RCTP,64.4,60.8,88.09,170,4.0,30.12,1.24,0,SCT,800.00,BR,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
91,2017-01-01 21:30:00,RCTP,64.4,60.8,88.09,190,6.0,30.12,1.74,0,SCT,800.00,BR,64.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
92,2017-01-01 22:00:00,RCTP,66.2,62.6,88.18,190,5.0,30.12,1.74,0,SCT,800.00,BR,66.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
93,2017-01-01 22:30:00,RCTP,66.2,62.6,88.18,170,7.0,30.15,1.74,0,SCT,800.00,BR,66.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,2017-01-01 23:00:00,RCTP,66.2,64.4,93.92,180,6.0,30.15,1.74,0,SCT,800.00,BR,66.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
95,2017-01-01 23:30:00,RCTP,66.2,64.4,93.92,190,5.0,30.15,1.74,0,SCT,800.00,BR,66.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
96,2017-01-02 00:00:00,RCTP,68.0,64.4,88.26,180,6.0,30.15,1.74,0,SCT,800.00,BR,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,2017-01-02 00:30:00,RCTP,68.0,64.4,88.26,280,4.0,30.18,2.8,0,SCT,700.00,BR,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
98,2017-01-02 01:00:00,RCTP,68.0,66.2,93.97,340,7.0,30.18,2.98,0,SCT,500.00,BR,68.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
99,2017-01-02 01:30:00,RCTP,68.0,66.2,93.97,10,6.0,30.18,4.35,0,SCT,600.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100,2017-01-02 02:00:00,RCTP,68.0,66.2,93.97,10,4.0,30.18,5.59,0,SCT,900.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,2017-01-02 02:30:00,RCTP,69.8,64.4,82.98,10,1.0,30.15,6.21,0,SCT,1400.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102,2017-01-02 03:00:00,RCTP,69.8,66.2,88.34,330,7.0,30.15,6.21,0,SCT,1200.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,2017-01-02 03:30:00,RCTP,71.6,64.4,78.04,330,7.0,30.15,6.21,0,FEW,1200.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,2017-01-02 04:00:00,RCTP,71.6,66.2,83.09,330,12.0,30.12,6.21,0,FEW,1200.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,2017-01-02 04:30:00,RCTP,71.6,66.2,83.09,350,11.0,30.12,6.21,0,SCT,700.00,,71.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,2017-01-02 05:00:00,RCTP,69.8,64.4,82.98,360,12.0,30.12,6.21,0,SCT,700.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,2017-01-02 05:30:00,RCTP,69.8,66.2,88.34,10,12.0,30.09,6.21,0,SCT,700.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,2017-01-02 06:00:00,RCTP,69.8,66.2,88.34,360,12.0,30.09,6.21,0,SCT,600.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109,2017-01-02 06:30:00,RCTP,69.8,66.2,88.34,10,12.0,30.09,5.59,0,FEW,500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,2017-01-02 07:00:00,RCTP,69.8,66.2,88.34,30,12.0,30.09,5.59,0,FEW,400.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,2017-01-02 07:30:00,RCTP,69.8,66.2,88.34,20,13.0,30.09,5.59,0,FEW,500.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,2017-01-02 08:00:00,RCTP,69.8,66.2,88.34,30,14.0,30.09,5.59,0,FEW,600.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113,2017-01-02 08:30:00,RCTP,69.8,66.2,88.34,30,11.0,30.09,6.21,0,SCT,800.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,2017-01-02 09:00:00,RCTP,69.8,66.2,88.34,40,12.0,30.09,6.21,0,FEW,700.00,,69.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,2017-01-02 09:30:00,RCTP,68.0,66.2,93.97,40,12.0,30.09,4.97,0,SCT,600.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116,2017-01-02 10:00:00,RCTP,68.0,66.2,93.97,40,10.0,30.09,4.97,0,FEW,500.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117,2017-01-02 10:30:00,RCTP,68.0,66.2,93.97,40,9.0,30.09,4.35,0,FEW,400.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118,2017-01-02 11:00:00,RCTP,68.0,66.2,93.97,30,8.0,30.09,4.35,0,FEW,400.00,,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119,2017-01-02 11:30:00,RCTP,66.2,66.2,100.0,30,8.0,30.12,4.35,0,FEW,500.00,,66.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
